fipdate,exposed_aw,exposed_po,exposed_wd,date,fips
60972019-10-24,0,1,1,2019-10-24,6097
60972019-10-25,0,1,1,2019-10-25,6097
60972019-10-26,0,1,1,2019-10-26,6097
60972019-10-27,0,1,1,2019-10-27,6097
60972019-10-28,0,1,1,2019-10-28,6097
60972019-10-29,0,1,1,2019-10-29,6097
60972019-10-30,0,1,1,2019-10-30,6097
60972019-10-31,0,1,1,2019-10-31,6097
60972019-11-01,0,1,1,2019-11-01,6097
60972019-11-02,0,1,1,2019-11-02,6097
60972019-11-03,0,1,1,2019-11-03,6097
60972019-11-04,0,1,1,2019-11-04,6097
60972019-11-05,0,1,1,2019-11-05,6097
60972019-11-06,0,1,1,2019-11-06,6097
60972019-11-07,0,1,1,2019-11-07,6097
60972019-11-08,0,0,1,2019-11-08,6097
60972019-11-09,0,0,1,2019-11-09,6097
60972019-11-10,0,0,1,2019-11-10,6097
60972019-11-20,0,1,0,2019-11-20,6097
60972019-11-21,0,1,0,2019-11-21,6097
60972019-11-27,0,1,0,2019-11-27,6097
60972019-11-28,0,1,0,2019-11-28,6097
60972019-12-07,0,1,0,2019-12-07,6097
60972019-12-08,0,1,0,2019-12-08,6097
60992018-05-29,1,0,0,2018-05-29,6099
60992018-05-30,1,0,0,2018-05-30,6099
60992018-06-04,1,0,0,2018-06-04,6099
60992018-06-14,1,0,0,2018-06-14,6099
60992018-06-23,1,0,0,2018-06-23,6099
60992018-06-24,1,0,0,2018-06-24,6099
60992018-06-29,0,0,1,2018-06-29,6099
60992018-06-30,0,0,1,2018-06-30,6099
60992018-07-01,1,0,1,2018-07-01,6099
60992018-07-02,0,0,1,2018-07-02,6099
60992018-07-03,0,0,1,2018-07-03,6099
60992018-07-04,0,0,1,2018-07-04,6099
60992018-07-05,0,0,1,2018-07-05,6099
60992018-07-06,0,0,1,2018-07-06,6099
60992018-07-07,0,0,1,2018-07-07,6099
60992018-07-08,1,0,1,2018-07-08,6099
60992018-07-09,0,0,1,2018-07-09,6099
60992018-07-10,0,0,1,2018-07-10,6099
60992018-07-11,0,0,1,2018-07-11,6099
60992018-07-12,0,0,1,2018-07-12,6099
60992018-07-14,1,0,0,2018-07-14,6099
60992018-07-19,1,0,0,2018-07-19,6099
60992018-07-20,1,0,0,2018-07-20,6099
60992018-07-24,1,0,0,2018-07-24,6099
60992018-07-25,1,0,0,2018-07-25,6099
60992018-07-26,1,0,0,2018-07-26,6099
60992018-07-27,1,0,0,2018-07-27,6099
60992018-07-28,1,0,0,2018-07-28,6099
60992018-08-11,1,0,0,2018-08-11,6099
60992018-08-19,1,0,0,2018-08-19,6099
60992018-09-27,1,0,0,2018-09-27,6099
60992018-09-28,1,0,0,2018-09-28,6099
60992019-06-05,1,0,0,2019-06-05,6099
60992019-06-06,1,0,0,2019-06-06,6099
60992019-06-11,1,0,0,2019-06-11,6099
60992019-06-12,1,0,0,2019-06-12,6099
60992019-06-13,1,0,0,2019-06-13,6099
60992019-06-19,1,0,0,2019-06-19,6099
60992019-07-23,1,0,0,2019-07-23,6099
60992019-07-24,1,0,0,2019-07-24,6099
60992019-07-25,1,0,0,2019-07-25,6099
60992019-07-26,1,0,0,2019-07-26,6099
60992019-07-27,1,0,0,2019-07-27,6099
60992019-07-28,1,0,0,2019-07-28,6099
60992019-07-29,1,0,0,2019-07-29,6099
60992019-08-15,1,0,0,2019-08-15,6099
60992019-08-16,1,0,0,2019-08-16,6099
60992019-08-17,1,0,0,2019-08-17,6099
60992019-08-23,1,0,0,2019-08-23,6099
60992019-08-24,1,0,0,2019-08-24,6099
60992019-08-25,1,0,0,2019-08-25,6099
60992019-08-26,1,0,0,2019-08-26,6099
60992019-08-27,1,0,0,2019-08-27,6099
60992019-08-28,1,0,0,2019-08-28,6099
60992019-09-02,1,0,0,2019-09-02,6099
60992019-09-03,1,0,0,2019-09-03,6099
60992019-09-05,1,0,0,2019-09-05,6099
60992019-09-14,1,0,0,2019-09-14,6099
60992019-09-15,1,0,0,2019-09-15,6099
60992019-09-25,1,0,0,2019-09-25,6099
60992019-09-26,1,0,0,2019-09-26,6099
60992019-09-27,1,0,0,2019-09-27,6099
61012018-05-29,1,0,0,2018-05-29,6101
61012018-05-30,1,0,0,2018-05-30,6101
61012018-06-03,1,0,0,2018-06-03,6101
61012018-06-04,1,0,0,2018-06-04,6101
61012018-06-13,1,0,0,2018-06-13,6101
61012018-06-14,1,0,0,2018-06-14,6101
61012018-06-23,1,0,0,2018-06-23,6101
61012018-06-24,1,0,0,2018-06-24,6101
61012018-07-01,1,0,0,2018-07-01,6101
61012018-07-19,1,0,0,2018-07-19,6101
61012018-07-20,1,0,0,2018-07-20,6101
61012018-07-23,1,0,0,2018-07-23,6101
61012018-07-24,1,0,0,2018-07-24,6101
61012018-07-25,1,0,0,2018-07-25,6101
61012018-07-26,1,0,0,2018-07-26,6101
61012018-07-27,1,0,0,2018-07-27,6101
61012018-08-11,1,0,0,2018-08-11,6101
61012018-08-12,1,0,0,2018-08-12,6101
61012018-08-19,1,0,0,2018-08-19,6101
61012019-06-02,1,0,0,2019-06-02,6101
61012019-06-05,1,0,0,2019-06-05,6101
61012019-06-06,1,0,0,2019-06-06,6101
61012019-06-11,1,0,0,2019-06-11,6101
61012019-06-12,1,0,0,2019-06-12,6101
61012019-06-13,1,0,0,2019-06-13,6101
61012019-06-19,1,0,0,2019-06-19,6101
61012019-07-26,1,0,0,2019-07-26,6101
61012019-07-28,1,0,0,2019-07-28,6101
61012019-07-29,1,0,0,2019-07-29,6101
61012019-08-15,1,0,0,2019-08-15,6101
61012019-08-16,1,0,0,2019-08-16,6101
61012019-08-17,1,0,0,2019-08-17,6101
61012019-08-23,1,0,0,2019-08-23,6101
61012019-08-24,1,0,0,2019-08-24,6101
61012019-08-25,1,0,0,2019-08-25,6101
61012019-08-26,1,0,0,2019-08-26,6101
61012019-08-27,1,0,0,2019-08-27,6101
61012019-08-28,1,0,0,2019-08-28,6101
61012019-09-15,1,0,0,2019-09-15,6101
61012019-09-25,1,0,0,2019-09-25,6101
61012019-09-26,1,0,0,2019-09-26,6101
61012019-09-27,1,0,0,2019-09-27,6101
61032018-05-29,1,0,0,2018-05-29,6103
61032018-05-30,1,0,0,2018-05-30,6103
61032018-06-03,1,0,0,2018-06-03,6103
61032018-06-04,1,0,0,2018-06-04,6103
61032018-06-09,0,0,1,2018-06-09,6103
61032018-06-10,0,1,1,2018-06-10,6103
61032018-06-11,0,0,1,2018-06-11,6103
61032018-06-12,0,0,1,2018-06-12,6103
61032018-06-13,1,0,0,2018-06-13,6103
61032018-06-14,1,0,0,2018-06-14,6103
61032018-06-23,1,0,1,2018-06-23,6103
61032018-06-24,1,1,0,2018-06-24,6103
61032018-06-25,1,1,0,2018-06-25,6103
61032018-07-01,1,0,0,2018-07-01,6103
61032018-07-02,1,0,0,2018-07-02,6103
61032018-07-03,1,0,0,2018-07-03,6103
61032018-07-13,1,0,0,2018-07-13,6103
61032018-07-15,1,0,0,2018-07-15,6103
61032018-07-16,1,0,0,2018-07-16,6103
61032018-07-17,1,0,0,2018-07-17,6103
61032018-07-18,1,0,0,2018-07-18,6103
61032018-07-19,1,1,0,2018-07-19,6103
61032018-07-20,1,0,0,2018-07-20,6103
61032018-07-23,1,0,0,2018-07-23,6103
61032018-07-24,1,0,0,2018-07-24,6103
61032018-07-25,1,0,0,2018-07-25,6103
61032018-07-26,1,0,0,2018-07-26,6103
61032018-07-27,1,0,0,2018-07-27,6103
61032018-07-28,1,0,0,2018-07-28,6103
61032018-07-29,1,0,0,2018-07-29,6103
61032018-07-30,1,0,0,2018-07-30,6103
61032018-07-31,1,0,0,2018-07-31,6103
61032018-08-01,1,0,0,2018-08-01,6103
61032018-08-11,1,0,0,2018-08-11,6103
61032018-09-03,1,0,0,2018-09-03,6103
61032018-09-04,1,0,0,2018-09-04,6103
61032018-09-27,1,0,0,2018-09-27,6103
61032018-09-28,1,0,0,2018-09-28,6103
61032019-02-13,0,1,0,2019-02-13,6103
61032019-02-14,0,1,0,2019-02-14,6103
61032019-02-15,0,1,0,2019-02-15,6103
61032019-02-16,0,1,0,2019-02-16,6103
61032019-02-17,0,1,0,2019-02-17,6103
61032019-02-18,0,1,0,2019-02-18,6103
61032019-02-19,0,1,0,2019-02-19,6103
61032019-02-20,0,1,0,2019-02-20,6103
61032019-02-27,0,1,0,2019-02-27,6103
61032019-02-28,0,1,0,2019-02-28,6103
61032019-06-04,1,0,0,2019-06-04,6103
61032019-06-05,1,0,0,2019-06-05,6103
61032019-06-06,1,0,0,2019-06-06,6103
61032019-06-11,1,0,0,2019-06-11,6103
61032019-06-12,1,0,0,2019-06-12,6103
61032019-06-13,1,0,0,2019-06-13,6103
61032019-06-14,1,0,0,2019-06-14,6103
61032019-06-15,1,0,0,2019-06-15,6103
61032019-06-18,1,0,0,2019-06-18,6103
61032019-06-19,1,0,0,2019-06-19,6103
61032019-06-20,1,0,0,2019-06-20,6103
61032019-07-28,1,0,0,2019-07-28,6103
61032019-07-29,1,0,0,2019-07-29,6103
61032019-08-10,0,1,0,2019-08-10,6103
61032019-08-15,1,0,0,2019-08-15,6103
61032019-08-16,1,0,0,2019-08-16,6103
61032019-08-17,1,0,0,2019-08-17,6103
61032019-08-24,1,0,0,2019-08-24,6103
61032019-08-26,1,0,0,2019-08-26,6103
61032019-08-27,1,0,0,2019-08-27,6103
61032019-08-28,1,0,0,2019-08-28,6103
61032019-08-29,1,0,0,2019-08-29,6103
61032019-09-14,1,0,0,2019-09-14,6103
61032019-09-25,1,0,0,2019-09-25,6103
61032019-09-26,1,0,0,2019-09-26,6103
61032019-10-09,0,1,0,2019-10-09,6103
61032019-10-10,0,1,0,2019-10-10,6103
61032019-10-11,0,1,0,2019-10-11,6103
61032019-10-12,0,1,0,2019-10-12,6103
61032019-10-27,0,1,0,2019-10-27,6103
61032019-10-28,0,1,0,2019-10-28,6103
61032019-10-29,0,1,0,2019-10-29,6103
61032019-10-30,0,1,0,2019-10-30,6103
61032019-11-21,0,1,0,2019-11-21,6103
61032019-11-27,0,1,0,2019-11-27,6103
6103NA,0,0,1,NA,6103
61052018-07-13,1,0,0,2018-07-13,6105
61052018-07-14,1,0,0,2018-07-14,6105
61052018-07-15,1,0,0,2018-07-15,6105
61052018-07-16,1,0,0,2018-07-16,6105
61052018-07-17,1,0,0,2018-07-17,6105
61052018-07-18,1,0,0,2018-07-18,6105
61052018-07-19,1,0,0,2018-07-19,6105
61052018-07-20,1,0,0,2018-07-20,6105
61052018-07-23,0,0,1,2018-07-23,6105
61052018-07-24,1,0,1,2018-07-24,6105
61052018-07-25,1,0,1,2018-07-25,6105
61052018-07-26,1,0,1,2018-07-26,6105
61052018-07-27,1,0,1,2018-07-27,6105
61052018-07-28,1,0,1,2018-07-28,6105
61052018-07-29,0,0,1,2018-07-29,6105
61052018-07-30,1,0,1,2018-07-30,6105
61052018-07-31,0,0,1,2018-07-31,6105
61052018-08-01,0,0,1,2018-08-01,6105
61052018-08-02,0,0,1,2018-08-02,6105
61052018-08-03,0,0,1,2018-08-03,6105
61052018-08-04,0,0,1,2018-08-04,6105
61052018-08-05,0,0,1,2018-08-05,6105
61052018-08-06,0,0,1,2018-08-06,6105
61052018-08-07,0,0,1,2018-08-07,6105
61052018-08-08,0,0,1,2018-08-08,6105
61052018-08-09,0,0,1,2018-08-09,6105
61052018-08-10,1,0,1,2018-08-10,6105
61052018-08-11,0,0,1,2018-08-11,6105
61052018-08-12,0,0,1,2018-08-12,6105
61052018-08-13,0,0,1,2018-08-13,6105
61052018-08-14,0,0,1,2018-08-14,6105
61052018-08-15,0,0,1,2018-08-15,6105
61052018-08-16,0,0,1,2018-08-16,6105
61052018-08-17,0,0,1,2018-08-17,6105
61052018-08-18,0,0,1,2018-08-18,6105
61052018-08-19,0,0,1,2018-08-19,6105
61052018-08-20,0,0,1,2018-08-20,6105
61052018-08-21,0,0,1,2018-08-21,6105
61052018-08-22,0,0,1,2018-08-22,6105
61052018-08-23,0,0,1,2018-08-23,6105
61052018-08-24,0,0,1,2018-08-24,6105
61052018-08-25,0,0,1,2018-08-25,6105
61052018-08-26,0,0,1,2018-08-26,6105
61052018-08-27,0,0,1,2018-08-27,6105
61052018-08-28,0,0,1,2018-08-28,6105
61052018-08-29,0,0,1,2018-08-29,6105
61052018-08-30,0,0,1,2018-08-30,6105
61052018-08-31,0,0,1,2018-08-31,6105
61052018-09-01,0,0,1,2018-09-01,6105
61052018-09-05,0,0,1,2018-09-05,6105
61052018-09-06,0,0,1,2018-09-06,6105
61052018-09-07,0,0,1,2018-09-07,6105
61052018-09-08,0,0,1,2018-09-08,6105
61052018-09-09,0,0,1,2018-09-09,6105
61052018-09-10,0,0,1,2018-09-10,6105
61052018-09-11,0,0,1,2018-09-11,6105
61052018-09-12,0,0,1,2018-09-12,6105
61052018-09-13,0,0,1,2018-09-13,6105
61052018-09-14,0,0,1,2018-09-14,6105
61052018-09-15,0,0,1,2018-09-15,6105
61052018-09-16,0,0,1,2018-09-16,6105
61052018-09-17,0,0,1,2018-09-17,6105
61052018-09-18,0,0,1,2018-09-18,6105
61052018-09-19,0,0,1,2018-09-19,6105
61052018-09-20,0,0,1,2018-09-20,6105
61052018-09-21,0,0,1,2018-09-21,6105
61052018-09-22,0,0,1,2018-09-22,6105
61052018-09-23,0,0,1,2018-09-23,6105
61052018-09-24,0,0,1,2018-09-24,6105
61052018-09-25,0,0,1,2018-09-25,6105
61052018-09-26,0,0,1,2018-09-26,6105
61052018-09-27,0,0,1,2018-09-27,6105
61052018-09-28,0,0,1,2018-09-28,6105
61052018-09-29,0,0,1,2018-09-29,6105
61052018-09-30,0,0,1,2018-09-30,6105
61052018-10-01,0,0,1,2018-10-01,6105
61052018-10-02,0,0,1,2018-10-02,6105
61052018-10-03,0,0,1,2018-10-03,6105
61052018-10-04,0,0,1,2018-10-04,6105
61052018-10-05,0,0,1,2018-10-05,6105
61052018-10-06,0,0,1,2018-10-06,6105
61052018-10-07,0,0,1,2018-10-07,6105
61052018-10-08,0,0,1,2018-10-08,6105
61052018-10-09,0,0,1,2018-10-09,6105
61052018-10-10,0,0,1,2018-10-10,6105
61052018-10-11,0,0,1,2018-10-11,6105
61052019-08-16,1,0,0,2019-08-16,6105
61052019-08-27,1,0,0,2019-08-27,6105
61052019-08-28,1,0,0,2019-08-28,6105
61052019-08-29,1,0,0,2019-08-29,6105
61072018-07-02,1,0,0,2018-07-02,6107
61072018-07-07,1,0,0,2018-07-07,6107
61072018-07-08,1,0,0,2018-07-08,6107
61072018-07-09,1,0,0,2018-07-09,6107
61072018-07-15,1,0,0,2018-07-15,6107
61072018-07-16,1,0,0,2018-07-16,6107
61072018-07-17,1,0,0,2018-07-17,6107
61072018-07-18,1,0,0,2018-07-18,6107
61072018-07-19,1,0,0,2018-07-19,6107
61072018-07-20,1,0,0,2018-07-20,6107
61072018-07-21,1,0,0,2018-07-21,6107
61072018-07-24,1,0,0,2018-07-24,6107
61072018-07-25,1,0,0,2018-07-25,6107
61072018-07-26,1,0,0,2018-07-26,6107
61072018-07-27,1,0,0,2018-07-27,6107
61072018-07-28,1,0,0,2018-07-28,6107
61072018-07-29,1,0,0,2018-07-29,6107
61072018-07-30,1,0,0,2018-07-30,6107
61072018-07-31,1,0,0,2018-07-31,6107
61072018-08-01,1,0,0,2018-08-01,6107
61072018-08-02,1,0,0,2018-08-02,6107
61072018-08-03,1,0,0,2018-08-03,6107
61072018-08-04,1,0,0,2018-08-04,6107
61072018-08-09,1,0,0,2018-08-09,6107
61072018-08-10,1,0,0,2018-08-10,6107
61072018-08-11,1,0,0,2018-08-11,6107
61072018-08-19,1,0,0,2018-08-19,6107
61072018-08-20,1,0,0,2018-08-20,6107
61072019-07-23,1,0,0,2019-07-23,6107
61072019-07-25,1,0,0,2019-07-25,6107
61072019-07-28,1,0,0,2019-07-28,6107
61072019-07-29,1,0,0,2019-07-29,6107
61072019-08-05,1,0,0,2019-08-05,6107
61072019-08-06,1,0,0,2019-08-06,6107
61072019-08-07,1,0,0,2019-08-07,6107
61072019-08-16,1,0,0,2019-08-16,6107
61072019-08-17,1,0,0,2019-08-17,6107
61072019-08-25,1,0,0,2019-08-25,6107
61072019-08-26,1,0,0,2019-08-26,6107
61072019-08-27,1,0,0,2019-08-27,6107
61072019-08-28,1,0,0,2019-08-28,6107
61072019-08-29,1,0,0,2019-08-29,6107
61072019-09-02,1,0,0,2019-09-02,6107
61072019-09-03,1,0,0,2019-09-03,6107
61072019-09-05,1,0,0,2019-09-05,6107
61092018-03-01,0,1,0,2018-03-01,6109
61092018-03-02,0,1,0,2018-03-02,6109
61092018-03-03,0,1,0,2018-03-03,6109
61092018-03-04,0,1,0,2018-03-04,6109
61092018-03-16,0,1,0,2018-03-16,6109
61092018-03-17,0,1,0,2018-03-17,6109
61092018-03-18,0,1,0,2018-03-18,6109
61092018-03-22,0,1,0,2018-03-22,6109
61092018-03-23,0,1,0,2018-03-23,6109
61092018-05-02,0,1,0,2018-05-02,6109
61092018-05-03,0,1,0,2018-05-03,6109
61092018-05-04,0,1,0,2018-05-04,6109
61092018-07-13,0,0,1,2018-07-13,6109
61092018-07-14,0,0,1,2018-07-14,6109
61092018-07-15,0,0,1,2018-07-15,6109
61092018-07-16,0,0,1,2018-07-16,6109
61092018-07-17,0,0,1,2018-07-17,6109
61092018-07-18,0,0,1,2018-07-18,6109
61092018-07-19,1,0,1,2018-07-19,6109
61092018-07-20,0,0,1,2018-07-20,6109
61092018-07-21,0,0,1,2018-07-21,6109
61092018-07-22,0,0,1,2018-07-22,6109
61092018-07-23,0,0,1,2018-07-23,6109
61092018-07-24,0,0,1,2018-07-24,6109
61092018-07-25,0,0,1,2018-07-25,6109
61092018-07-26,0,0,1,2018-07-26,6109
61092018-07-27,0,0,1,2018-07-27,6109
61092018-07-28,0,0,1,2018-07-28,6109
61092018-07-29,0,0,1,2018-07-29,6109
61092018-07-30,0,0,1,2018-07-30,6109
61092018-07-31,0,0,1,2018-07-31,6109
61092018-08-01,0,0,1,2018-08-01,6109
61092018-08-02,0,0,1,2018-08-02,6109
61092018-08-03,0,0,1,2018-08-03,6109
61092018-08-04,0,0,1,2018-08-04,6109
61092018-08-05,0,0,1,2018-08-05,6109
61092018-08-06,0,0,1,2018-08-06,6109
61092018-08-07,0,0,1,2018-08-07,6109
61092018-08-08,0,0,1,2018-08-08,6109
61092018-08-09,0,0,1,2018-08-09,6109
61092018-08-10,0,0,1,2018-08-10,6109
61092018-08-11,0,0,1,2018-08-11,6109
61092018-08-12,0,0,1,2018-08-12,6109
61092018-08-13,0,0,1,2018-08-13,6109
61092018-08-14,0,0,1,2018-08-14,6109
61092018-08-15,0,0,1,2018-08-15,6109
61092018-08-16,0,0,1,2018-08-16,6109
61092018-08-17,0,0,1,2018-08-17,6109
61092018-08-18,0,0,1,2018-08-18,6109
61092018-08-19,0,0,1,2018-08-19,6109
61092018-08-20,0,0,1,2018-08-20,6109
61092018-08-21,0,0,1,2018-08-21,6109
61092018-08-22,0,0,1,2018-08-22,6109
61092019-01-17,0,1,0,2019-01-17,6109
61092019-01-18,0,1,0,2019-01-18,6109
61092019-02-03,0,1,0,2019-02-03,6109
61092019-02-05,0,1,0,2019-02-05,6109
61092019-02-06,0,1,0,2019-02-06,6109
61092019-02-07,0,1,0,2019-02-07,6109
61092019-02-08,0,1,0,2019-02-08,6109
61092019-02-10,0,1,0,2019-02-10,6109
61092019-02-11,0,1,0,2019-02-11,6109
61092019-02-13,0,1,0,2019-02-13,6109
61092019-02-14,0,1,0,2019-02-14,6109
61092019-02-15,0,1,0,2019-02-15,6109
61092019-02-16,0,1,0,2019-02-16,6109
61092019-02-17,0,1,0,2019-02-17,6109
61092019-02-18,0,1,0,2019-02-18,6109
61092019-02-19,0,1,0,2019-02-19,6109
61092019-10-10,0,1,0,2019-10-10,6109
61092019-10-11,0,1,0,2019-10-11,6109
61092019-10-12,0,1,0,2019-10-12,6109
61092019-10-24,0,1,0,2019-10-24,6109
61092019-10-27,0,1,0,2019-10-27,6109
61092019-10-28,0,1,0,2019-10-28,6109
61092019-10-29,0,1,0,2019-10-29,6109
61092019-10-30,0,1,0,2019-10-30,6109
61092019-11-27,0,1,0,2019-11-27,6109
61092019-11-28,0,1,0,2019-11-28,6109
61092019-11-29,0,1,0,2019-11-29,6109
61112018-01-09,0,1,0,2018-01-09,6111
61112018-02-14,0,1,0,2018-02-14,6111
61112018-02-15,0,1,0,2018-02-15,6111
61112018-02-26,0,1,0,2018-02-26,6111
61112018-02-27,0,1,0,2018-02-27,6111
61112018-03-05,0,1,0,2018-03-05,6111
61112018-03-06,0,1,0,2018-03-06,6111
61112018-04-18,0,1,0,2018-04-18,6111
61112018-07-07,1,0,0,2018-07-07,6111
61112018-07-08,1,0,0,2018-07-08,6111
61112018-07-09,1,0,0,2018-07-09,6111
61112018-07-10,1,0,0,2018-07-10,6111
61112018-07-11,1,0,0,2018-07-11,6111
61112018-07-19,0,1,0,2018-07-19,6111
61112018-07-20,1,0,0,2018-07-20,6111
61112018-07-24,1,0,0,2018-07-24,6111
61112018-07-25,1,0,0,2018-07-25,6111
61112018-07-26,1,0,0,2018-07-26,6111
61112018-07-27,1,0,0,2018-07-27,6111
61112018-07-28,1,1,0,2018-07-28,6111
61112018-07-29,0,1,0,2018-07-29,6111
61112018-07-30,1,0,0,2018-07-30,6111
61112018-07-31,1,0,0,2018-07-31,6111
61112018-08-01,1,0,0,2018-08-01,6111
61112018-08-02,1,0,0,2018-08-02,6111
61112018-08-03,1,0,0,2018-08-03,6111
61112018-08-04,1,0,0,2018-08-04,6111
61112018-08-07,1,0,0,2018-08-07,6111
61112018-08-08,1,1,0,2018-08-08,6111
61112018-08-09,1,0,0,2018-08-09,6111
61112018-08-10,1,0,0,2018-08-10,6111
61112018-08-11,1,0,0,2018-08-11,6111
61112018-08-19,1,0,0,2018-08-19,6111
61112018-08-20,1,0,0,2018-08-20,6111
61112018-08-27,0,1,0,2018-08-27,6111
61112018-08-28,0,1,0,2018-08-28,6111
61112018-09-07,0,1,0,2018-09-07,6111
61112018-09-08,0,1,0,2018-09-08,6111
61112018-10-10,0,1,0,2018-10-10,6111
61112018-10-11,0,1,0,2018-10-11,6111
61112018-10-12,0,1,0,2018-10-12,6111
61112018-10-13,0,1,0,2018-10-13,6111
61112018-10-14,0,1,0,2018-10-14,6111
61112018-10-15,0,1,0,2018-10-15,6111
61112018-10-16,0,1,0,2018-10-16,6111
61112018-10-24,0,1,0,2018-10-24,6111
61112018-11-08,0,0,1,2018-11-08,6111
61112018-11-09,0,1,1,2018-11-09,6111
61112018-11-10,0,1,1,2018-11-10,6111
61112018-11-11,0,1,1,2018-11-11,6111
61112018-11-12,0,0,1,2018-11-12,6111
61112018-11-13,0,0,1,2018-11-13,6111
61112018-11-14,0,0,1,2018-11-14,6111
61112018-11-15,0,0,1,2018-11-15,6111
61112018-11-16,0,0,1,2018-11-16,6111
61112018-11-17,0,0,1,2018-11-17,6111
61112018-11-18,0,0,1,2018-11-18,6111
61112018-11-19,0,0,1,2018-11-19,6111
61112018-11-20,0,0,1,2018-11-20,6111
61112018-11-21,0,0,1,2018-11-21,6111
61112018-11-22,0,0,1,2018-11-22,6111
61112018-12-13,0,1,0,2018-12-13,6111
61112018-12-14,0,1,0,2018-12-14,6111
61112019-02-02,0,1,0,2019-02-02,6111
61112019-02-03,0,1,0,2019-02-03,6111
61112019-07-16,0,1,0,2019-07-16,6111
61112019-07-17,0,1,0,2019-07-17,6111
61112019-07-18,0,1,0,2019-07-18,6111
61112019-07-24,1,0,0,2019-07-24,6111
61112019-07-25,1,0,0,2019-07-25,6111
61112019-07-27,1,0,0,2019-07-27,6111
61112019-07-28,1,0,0,2019-07-28,6111
61112019-08-14,0,1,0,2019-08-14,6111
61112019-08-19,0,1,0,2019-08-19,6111
61112019-08-20,0,1,0,2019-08-20,6111
61112019-09-03,1,0,0,2019-09-03,6111
61112019-09-04,1,0,0,2019-09-04,6111
61112019-09-05,1,0,0,2019-09-05,6111
61112019-09-06,1,0,0,2019-09-06,6111
61112019-10-22,0,1,0,2019-10-22,6111
61112019-10-23,0,1,0,2019-10-23,6111
61112019-10-24,0,1,0,2019-10-24,6111
61112019-10-25,0,1,0,2019-10-25,6111
61112019-10-30,0,1,1,2019-10-30,6111
61112019-10-31,0,1,1,2019-10-31,6111
61112019-11-01,0,1,1,2019-11-01,6111
61112019-11-02,0,0,1,2019-11-02,6111
61112019-11-03,0,0,1,2019-11-03,6111
61112019-11-04,0,0,1,2019-11-04,6111
61112019-11-05,0,0,1,2019-11-05,6111
61112019-11-06,0,0,1,2019-11-06,6111
61112019-11-07,0,0,1,2019-11-07,6111
61112019-11-08,0,0,1,2019-11-08,6111
61112019-11-18,0,1,0,2019-11-18,6111
61112019-11-19,0,1,0,2019-11-19,6111
61112019-11-20,0,1,0,2019-11-20,6111
61112019-11-21,0,1,0,2019-11-21,6111
61112019-11-22,0,1,0,2019-11-22,6111
61112019-11-27,0,1,0,2019-11-27,6111
61112019-12-10,0,1,0,2019-12-10,6111
61112019-12-11,0,1,0,2019-12-11,6111
61112019-12-12,0,1,0,2019-12-12,6111
61112019-12-13,0,1,0,2019-12-13,6111
61112019-12-17,0,1,0,2019-12-17,6111
61132018-05-29,1,0,0,2018-05-29,6113
61132018-05-30,1,0,0,2018-05-30,6113
61132018-06-03,1,0,0,2018-06-03,6113
61132018-06-04,1,0,0,2018-06-04,6113
61132018-06-13,1,0,0,2018-06-13,6113
61132018-06-14,1,0,0,2018-06-14,6113
61132018-06-23,1,0,0,2018-06-23,6113
61132018-06-24,1,0,0,2018-06-24,6113
61132018-06-30,0,0,1,2018-06-30,6113
61132018-07-01,1,0,1,2018-07-01,6113
61132018-07-02,0,0,1,2018-07-02,6113
61132018-07-03,0,0,1,2018-07-03,6113
61132018-07-04,0,0,1,2018-07-04,6113
61132018-07-05,0,0,1,2018-07-05,6113
61132018-07-06,0,0,1,2018-07-06,6113
61132018-07-07,0,0,1,2018-07-07,6113
61132018-07-08,0,0,1,2018-07-08,6113
61132018-07-09,0,0,1,2018-07-09,6113
61132018-07-10,0,0,1,2018-07-10,6113
61132018-07-11,0,0,1,2018-07-11,6113
61132018-07-12,0,0,1,2018-07-12,6113
61132018-07-13,0,0,1,2018-07-13,6113
61132018-07-14,0,0,1,2018-07-14,6113
61132018-07-19,1,0,0,2018-07-19,6113
61132018-07-23,1,0,0,2018-07-23,6113
61132018-07-24,1,0,0,2018-07-24,6113
61132018-07-25,1,0,0,2018-07-25,6113
61132018-07-26,1,0,0,2018-07-26,6113
61132018-07-27,1,0,0,2018-07-27,6113
61132018-08-12,1,0,0,2018-08-12,6113
61132018-08-19,1,0,0,2018-08-19,6113
61132019-06-05,1,0,0,2019-06-05,6113
61132019-06-06,1,0,0,2019-06-06,6113
61132019-06-08,0,0,1,2019-06-08,6113
61132019-06-09,0,0,1,2019-06-09,6113
61132019-06-10,0,0,1,2019-06-10,6113
61132019-06-11,1,0,1,2019-06-11,6113
61132019-06-12,1,0,1,2019-06-12,6113
61132019-06-13,1,0,1,2019-06-13,6113
61132019-06-14,0,0,1,2019-06-14,6113
61132019-06-15,0,0,1,2019-06-15,6113
61132019-06-19,1,0,0,2019-06-19,6113
61132019-07-23,1,0,0,2019-07-23,6113
61132019-07-26,1,0,0,2019-07-26,6113
61132019-07-28,1,0,0,2019-07-28,6113
61132019-07-29,1,0,0,2019-07-29,6113
61132019-08-14,1,0,0,2019-08-14,6113
61132019-08-15,1,0,0,2019-08-15,6113
61132019-08-16,1,0,0,2019-08-16,6113
61132019-08-17,1,0,0,2019-08-17,6113
61132019-08-23,1,0,0,2019-08-23,6113
